scan,piastra,n_seme,timestamp,pixel_area,global_id
scan1,1,4,66,38579.0,scan1_66_p1_seed04
scan1,1,4,67,38593.0,scan1_67_p1_seed04
scan1,1,4,68,39014.5,scan1_68_p1_seed04
scan1,1,4,69,38475.0,scan1_69_p1_seed04
scan1,1,4,7,29837.0,scan1_7_p1_seed04
scan1,1,4,70,38745.5,scan1_70_p1_seed04
scan1,1,4,71,39144.5,scan1_71_p1_seed04
scan1,1,4,72,39108.0,scan1_72_p1_seed04
scan1,1,4,73,38450.5,scan1_73_p1_seed04
scan1,1,4,74,39190.0,scan1_74_p1_seed04
scan1,1,4,75,38372.0,scan1_75_p1_seed04
scan1,1,4,76,38652.5,scan1_76_p1_seed04
scan1,1,4,77,38664.5,scan1_77_p1_seed04
scan1,1,4,78,38742.0,scan1_78_p1_seed04
scan1,1,4,79,39067.5,scan1_79_p1_seed04
scan1,1,4,8,29917.5,scan1_8_p1_seed04
scan1,1,4,80,39875.5,scan1_80_p1_seed04
scan1,1,4,81,39736.5,scan1_81_p1_seed04
scan1,1,4,82,40285.5,scan1_82_p1_seed04
scan1,1,4,83,39343.5,scan1_83_p1_seed04
scan1,1,4,84,39641.0,scan1_84_p1_seed04
scan1,1,4,85,39631.5,scan1_85_p1_seed04
scan1,1,4,86,39847.5,scan1_86_p1_seed04
scan1,1,4,87,39449.5,scan1_87_p1_seed04
scan1,1,4,88,39743.5,scan1_88_p1_seed04
scan1,1,4,89,39636.5,scan1_89_p1_seed04
scan1,1,4,9,29861.5,scan1_9_p1_seed04
scan1,1,4,90,39414.5,scan1_90_p1_seed04
scan1,1,4,91,39490.0,scan1_91_p1_seed04
scan1,1,4,92,39592.5,scan1_92_p1_seed04
scan1,1,4,93,39577.5,scan1_93_p1_seed04
scan1,1,4,94,39446.0,scan1_94_p1_seed04
scan1,1,4,95,40032.0,scan1_95_p1_seed04
scan1,1,4,96,39485.0,scan1_96_p1_seed04
scan1,1,4,97,39768.0,scan1_97_p1_seed04
scan1,1,4,98,40006.5,scan1_98_p1_seed04
scan1,1,4,99,39938.5,scan1_99_p1_seed04
scan1,1,5,1,30168.5,scan1_1_p1_seed05
scan1,1,5,10,31671.0,scan1_10_p1_seed05
scan1,1,5,100,40795.0,scan1_100_p1_seed05
scan1,1,5,101,40745.5,scan1_101_p1_seed05
scan1,1,5,102,40433.5,scan1_102_p1_seed05
scan1,1,5,103,40716.5,scan1_103_p1_seed05
scan1,1,5,104,40243.0,scan1_104_p1_seed05
scan1,1,5,105,40193.5,scan1_105_p1_seed05
scan1,1,5,106,40056.5,scan1_106_p1_seed05
scan1,1,5,107,40351.0,scan1_107_p1_seed05
scan1,1,5,108,40039.5,scan1_108_p1_seed05
scan1,1,5,109,39989.0,scan1_109_p1_seed05
scan1,1,5,11,31402.0,scan1_11_p1_seed05
scan1,1,5,110,39954.0,scan1_110_p1_seed05
scan1,1,5,111,39836.5,scan1_111_p1_seed05
scan1,1,5,112,39901.5,scan1_112_p1_seed05
scan1,1,5,113,40440.0,scan1_113_p1_seed05
scan1,1,5,114,40394.5,scan1_114_p1_seed05
scan1,1,5,115,40234.0,scan1_115_p1_seed05
scan1,1,5,116,39789.5,scan1_116_p1_seed05
scan1,1,5,117,39876.0,scan1_117_p1_seed05
scan1,1,5,118,39881.5,scan1_118_p1_seed05
scan1,1,5,119,40138.0,scan1_119_p1_seed05
scan1,1,5,12,31607.5,scan1_12_p1_seed05
scan1,1,5,120,40619.5,scan1_120_p1_seed05
scan1,1,5,121,40446.0,scan1_121_p1_seed05
scan1,1,5,122,40701.5,scan1_122_p1_seed05
scan1,1,5,123,40870.0,scan1_123_p1_seed05
scan1,1,5,124,40723.5,scan1_124_p1_seed05
scan1,1,5,125,40836.5,scan1_125_p1_seed05
scan1,1,5,126,40621.5,scan1_126_p1_seed05
scan1,1,5,127,40159.5,scan1_127_p1_seed05
scan1,1,5,128,40478.5,scan1_128_p1_seed05
scan1,1,5,129,40647.5,scan1_129_p1_seed05
scan1,1,5,13,31606.0,scan1_13_p1_seed05
scan1,1,5,130,40561.5,scan1_130_p1_seed05
scan1,1,5,131,40834.0,scan1_131_p1_seed05
scan1,1,5,132,40673.0,scan1_132_p1_seed05
scan1,1,5,133,40432.0,scan1_133_p1_seed05
scan1,1,5,134,40561.0,scan1_134_p1_seed05
scan1,1,5,14,31735.5,scan1_14_p1_seed05
scan1,1,5,15,31842.5,scan1_15_p1_seed05
scan1,1,5,16,31834.5,scan1_16_p1_seed05
scan1,1,5,17,31970.5,scan1_17_p1_seed05
scan1,1,5,18,32052.5,scan1_18_p1_seed05
scan1,1,5,19,32072.0,scan1_19_p1_seed05
scan1,1,5,2,30534.5,scan1_2_p1_seed05
scan1,1,5,20,32377.5,scan1_20_p1_seed05
scan1,1,5,21,32259.0,scan1_21_p1_seed05
scan1,1,5,22,32341.0,scan1_22_p1_seed05
scan1,1,5,23,32424.5,scan1_23_p1_seed05
scan1,1,5,24,32313.0,scan1_24_p1_seed05
scan1,1,5,25,32548.5,scan1_25_p1_seed05
scan1,1,5,26,32541.5,scan1_26_p1_seed05
scan1,1,5,27,32468.5,scan1_27_p1_seed05
scan1,1,5,28,32552.0,scan1_28_p1_seed05
scan1,1,5,29,33013.5,scan1_29_p1_seed05
scan1,1,5,3,31015.0,scan1_3_p1_seed05
scan1,1,5,30,32940.0,scan1_30_p1_seed05
scan1,1,5,31,32790.5,scan1_31_p1_seed05
scan1,1,5,32,32830.0,scan1_32_p1_seed05
scan1,1,5,33,32983.0,scan1_33_p1_seed05
scan1,1,5,34,33105.0,scan1_34_p1_seed05
scan1,1,5,35,33172.5,scan1_35_p1_seed05
scan1,1,5,36,33103.5,scan1_36_p1_seed05
scan1,1,5,37,33094.0,scan1_37_p1_seed05
scan1,1,5,38,32999.5,scan1_38_p1_seed05
scan1,1,5,39,33121.0,scan1_39_p1_seed05
scan1,1,5,4,30698.0,scan1_4_p1_seed05
scan1,1,5,40,33045.5,scan1_40_p1_seed05
scan1,1,5,41,33181.5,scan1_41_p1_seed05
scan1,1,5,42,33319.5,scan1_42_p1_seed05
scan1,1,5,43,33096.0,scan1_43_p1_seed05
scan1,1,5,44,33213.5,scan1_44_p1_seed05
scan1,1,5,45,33352.0,scan1_45_p1_seed05
scan1,1,5,46,33683.0,scan1_46_p1_seed05
scan1,1,5,47,33440.0,scan1_47_p1_seed05
scan1,1,5,48,33368.5,scan1_48_p1_seed05
scan1,1,5,49,33536.0,scan1_49_p1_seed05
scan1,1,5,5,30992.0,scan1_5_p1_seed05
scan1,1,5,50,33515.5,scan1_50_p1_seed05
scan1,1,5,51,40679.5,scan1_51_p1_seed05
scan1,1,5,52,40693.5,scan1_52_p1_seed05
scan1,1,5,53,40542.5,scan1_53_p1_seed05
scan1,1,5,54,40679.5,scan1_54_p1_seed05
scan1,1,5,55,40668.0,scan1_55_p1_seed05
scan1,1,5,56,40776.5,scan1_56_p1_seed05
scan1,1,5,57,40685.5,scan1_57_p1_seed05
scan1,1,5,58,40648.5,scan1_58_p1_seed05
scan1,1,5,59,40848.5,scan1_59_p1_seed05
scan1,1,5,6,31146.0,scan1_6_p1_seed05
scan1,1,5,60,40597.5,scan1_60_p1_seed05
scan1,1,5,61,40629.5,scan1_61_p1_seed05
scan1,1,5,62,40673.5,scan1_62_p1_seed05
scan1,1,5,63,40747.5,scan1_63_p1_seed05
scan1,1,5,64,40680.0,scan1_64_p1_seed05
scan1,1,5,65,40718.0,scan1_65_p1_seed05
scan1,1,5,66,40801.0,scan1_66_p1_seed05
scan1,1,5,67,40665.0,scan1_67_p1_seed05
scan1,1,5,68,40797.0,scan1_68_p1_seed05
scan1,1,5,69,40753.0,scan1_69_p1_seed05
scan1,1,5,7,31142.0,scan1_7_p1_seed05
scan1,1,5,70,40796.5,scan1_70_p1_seed05
scan1,1,5,71,40868.5,scan1_71_p1_seed05
scan1,1,5,72,40794.5,scan1_72_p1_seed05
scan1,1,5,73,40495.0,scan1_73_p1_seed05
scan1,1,5,74,40881.0,scan1_74_p1_seed05
scan1,1,5,75,40834.0,scan1_75_p1_seed05
scan1,1,5,76,40770.0,scan1_76_p1_seed05
scan1,1,5,77,40915.5,scan1_77_p1_seed05
scan1,1,5,78,40826.0,scan1_78_p1_seed05
scan1,1,5,79,40785.5,scan1_79_p1_seed05
scan1,1,5,8,31301.5,scan1_8_p1_seed05
scan1,1,5,80,40862.5,scan1_80_p1_seed05
scan1,1,5,81,40803.0,scan1_81_p1_seed05
scan1,1,5,82,40910.0,scan1_82_p1_seed05
scan1,1,5,83,40913.5,scan1_83_p1_seed05
scan1,1,5,84,40731.0,scan1_84_p1_seed05
scan1,1,5,85,40860.0,scan1_85_p1_seed05
scan1,1,5,86,40875.0,scan1_86_p1_seed05
scan1,1,5,87,40813.5,scan1_87_p1_seed05
scan1,1,5,88,40681.0,scan1_88_p1_seed05
scan1,1,5,89,40885.0,scan1_89_p1_seed05
scan1,1,5,9,31584.0,scan1_9_p1_seed05
scan1,1,5,90,40930.0,scan1_90_p1_seed05
scan1,1,5,91,41032.5,scan1_91_p1_seed05
scan1,1,5,92,40909.5,scan1_92_p1_seed05
scan1,1,5,93,40979.0,scan1_93_p1_seed05
scan1,1,5,94,40952.5,scan1_94_p1_seed05
scan1,1,5,95,40813.0,scan1_95_p1_seed05
scan1,1,5,96,40510.5,scan1_96_p1_seed05
scan1,1,5,97,41018.0,scan1_97_p1_seed05
scan1,1,5,98,40631.5,scan1_98_p1_seed05
scan1,1,5,99,40818.0,scan1_99_p1_seed05
scan1,1,6,1,33473.0,scan1_1_p1_seed06
scan1,1,6,10,34853.5,scan1_10_p1_seed06
scan1,1,6,100,44343.5,scan1_100_p1_seed06
scan1,1,6,101,44543.5,scan1_101_p1_seed06
scan1,1,6,102,44389.0,scan1_102_p1_seed06
scan1,1,6,103,44225.5,scan1_103_p1_seed06
scan1,1,6,104,44199.5,scan1_104_p1_seed06
scan1,1,6,105,44304.0,scan1_105_p1_seed06
scan1,1,6,106,44322.0,scan1_106_p1_seed06
scan1,1,6,107,44385.5,scan1_107_p1_seed06
scan1,1,6,108,44306.5,scan1_108_p1_seed06
scan1,1,6,109,44196.5,scan1_109_p1_seed06
scan1,1,6,11,35093.0,scan1_11_p1_seed06
scan1,1,6,110,44289.0,scan1_110_p1_seed06
scan1,1,6,111,44349.5,scan1_111_p1_seed06
scan1,1,6,112,44182.0,scan1_112_p1_seed06
scan1,1,6,113,44126.5,scan1_113_p1_seed06
scan1,1,6,114,44069.0,scan1_114_p1_seed06
scan1,1,6,115,44130.5,scan1_115_p1_seed06
scan1,1,6,116,43981.5,scan1_116_p1_seed06
scan1,1,6,117,44011.0,scan1_117_p1_seed06
scan1,1,6,118,44004.0,scan1_118_p1_seed06
scan1,1,6,119,43902.5,scan1_119_p1_seed06
scan1,1,6,12,35214.5,scan1_12_p1_seed06
scan1,1,6,120,43971.0,scan1_120_p1_seed06
scan1,1,6,121,43932.0,scan1_121_p1_seed06
scan1,1,6,122,43911.0,scan1_122_p1_seed06
scan1,1,6,123,43928.0,scan1_123_p1_seed06
scan1,1,6,124,43994.0,scan1_124_p1_seed06
scan1,1,6,125,43905.0,scan1_125_p1_seed06
scan1,1,6,126,44003.0,scan1_126_p1_seed06
scan1,1,6,127,43849.0,scan1_127_p1_seed06
scan1,1,6,128,44121.0,scan1_128_p1_seed06
scan1,1,6,129,43909.0,scan1_129_p1_seed06
scan1,1,6,13,35338.0,scan1_13_p1_seed06
scan1,1,6,130,43836.0,scan1_130_p1_seed06
scan1,1,6,131,44056.5,scan1_131_p1_seed06
scan1,1,6,132,43722.5,scan1_132_p1_seed06
scan1,1,6,133,43892.0,scan1_133_p1_seed06
scan1,1,6,134,44130.5,scan1_134_p1_seed06
scan1,1,6,14,35441.5,scan1_14_p1_seed06
scan1,1,6,15,35468.5,scan1_15_p1_seed06
scan1,1,6,16,35723.5,scan1_16_p1_seed06
scan1,1,6,17,35582.5,scan1_17_p1_seed06
scan1,1,6,18,35707.5,scan1_18_p1_seed06
scan1,1,6,19,35877.0,scan1_19_p1_seed06
scan1,1,6,2,33732.0,scan1_2_p1_seed06
scan1,1,6,20,35787.0,scan1_20_p1_seed06
scan1,1,6,21,35880.5,scan1_21_p1_seed06
scan1,1,6,22,35890.5,scan1_22_p1_seed06
scan1,1,6,23,35937.5,scan1_23_p1_seed06
scan1,1,6,24,35917.0,scan1_24_p1_seed06
scan1,1,6,25,35943.0,scan1_25_p1_seed06
scan1,1,6,26,36173.5,scan1_26_p1_seed06
scan1,1,6,27,36161.5,scan1_27_p1_seed06
scan1,1,6,28,36172.0,scan1_28_p1_seed06
scan1,1,6,29,36253.5,scan1_29_p1_seed06
scan1,1,6,3,34010.5,scan1_3_p1_seed06
scan1,1,6,30,36131.5,scan1_30_p1_seed06
scan1,1,6,31,36324.0,scan1_31_p1_seed06
scan1,1,6,32,36214.5,scan1_32_p1_seed06
scan1,1,6,33,36273.5,scan1_33_p1_seed06
scan1,1,6,34,36506.5,scan1_34_p1_seed06
scan1,1,6,35,36443.5,scan1_35_p1_seed06
scan1,1,6,36,36477.5,scan1_36_p1_seed06
scan1,1,6,37,36410.5,scan1_37_p1_seed06
scan1,1,6,38,36524.5,scan1_38_p1_seed06
scan1,1,6,39,36522.0,scan1_39_p1_seed06
scan1,1,6,4,34368.5,scan1_4_p1_seed06
scan1,1,6,40,36433.5,scan1_40_p1_seed06
scan1,1,6,41,36584.5,scan1_41_p1_seed06
scan1,1,6,42,36590.0,scan1_42_p1_seed06
scan1,1,6,43,36436.5,scan1_43_p1_seed06
scan1,1,6,44,36527.5,scan1_44_p1_seed06
scan1,1,6,45,36593.5,scan1_45_p1_seed06
scan1,1,6,46,36759.0,scan1_46_p1_seed06
scan1,1,6,47,36803.0,scan1_47_p1_seed06
scan1,1,6,48,36784.0,scan1_48_p1_seed06
scan1,1,6,49,37203.0,scan1_49_p1_seed06
scan1,1,6,5,34307.5,scan1_5_p1_seed06
scan1,1,6,50,36828.5,scan1_50_p1_seed06
scan1,1,6,51,44228.0,scan1_51_p1_seed06
scan1,1,6,52,44261.0,scan1_52_p1_seed06
scan1,1,6,53,44199.5,scan1_53_p1_seed06
scan1,1,6,54,44077.0,scan1_54_p1_seed06
scan1,1,6,55,44334.0,scan1_55_p1_seed06
scan1,1,6,56,44235.0,scan1_56_p1_seed06
scan1,1,6,57,44155.5,scan1_57_p1_seed06
scan1,1,6,58,44171.5,scan1_58_p1_seed06
scan1,1,6,59,44213.0,scan1_59_p1_seed06
scan1,1,6,6,34505.5,scan1_6_p1_seed06
scan1,1,6,60,44270.5,scan1_60_p1_seed06
scan1,1,6,61,44366.5,scan1_61_p1_seed06
scan1,1,6,62,44463.0,scan1_62_p1_seed06
scan1,1,6,63,44362.5,scan1_63_p1_seed06
scan1,1,6,64,44360.5,scan1_64_p1_seed06
scan1,1,6,65,44356.5,scan1_65_p1_seed06
scan1,1,6,66,44313.0,scan1_66_p1_seed06
scan1,1,6,67,44339.5,scan1_67_p1_seed06
scan1,1,6,68,44308.0,scan1_68_p1_seed06
scan1,1,6,69,44221.0,scan1_69_p1_seed06
scan1,1,6,7,34741.5,scan1_7_p1_seed06
scan1,1,6,70,44353.5,scan1_70_p1_seed06
scan1,1,6,71,44277.0,scan1_71_p1_seed06
scan1,1,6,72,44368.0,scan1_72_p1_seed06
scan1,1,6,73,44413.0,scan1_73_p1_seed06
scan1,1,6,74,44431.5,scan1_74_p1_seed06
scan1,1,6,75,44554.0,scan1_75_p1_seed06
scan1,1,6,76,44582.5,scan1_76_p1_seed06
scan1,1,6,77,44574.5,scan1_77_p1_seed06
scan1,1,6,78,44541.0,scan1_78_p1_seed06
scan1,1,6,79,44535.5,scan1_79_p1_seed06
scan1,1,6,8,34810.5,scan1_8_p1_seed06
scan1,1,6,80,44600.0,scan1_80_p1_seed06
scan1,1,6,81,44649.5,scan1_81_p1_seed06
scan1,1,6,82,44556.0,scan1_82_p1_seed06
scan1,1,6,83,44657.0,scan1_83_p1_seed06
scan1,1,6,84,44575.5,scan1_84_p1_seed06
scan1,1,6,85,44728.5,scan1_85_p1_seed06
scan1,1,6,86,44450.5,scan1_86_p1_seed06
scan1,1,6,87,44520.5,scan1_87_p1_seed06
scan1,1,6,88,44610.5,scan1_88_p1_seed06
scan1,1,6,89,44815.0,scan1_89_p1_seed06
scan1,1,6,9,34915.0,scan1_9_p1_seed06
scan1,1,6,90,44679.0,scan1_90_p1_seed06
scan1,1,6,91,44568.0,scan1_91_p1_seed06
scan1,1,6,92,44622.0,scan1_92_p1_seed06
scan1,1,6,93,44871.0,scan1_93_p1_seed06
scan1,1,6,94,44688.5,scan1_94_p1_seed06
scan1,1,6,95,44611.5,scan1_95_p1_seed06
scan1,1,6,96,44596.0,scan1_96_p1_seed06
scan1,1,6,97,44604.5,scan1_97_p1_seed06
scan1,1,6,98,44514.5,scan1_98_p1_seed06
scan1,1,6,99,44381.5,scan1_99_p1_seed06
scan1,1,7,1,31342.5,scan1_1_p1_seed07
scan1,1,7,10,32391.0,scan1_10_p1_seed07
scan1,1,7,100,41944.0,scan1_100_p1_seed07
scan1,1,7,101,42079.0,scan1_101_p1_seed07
scan1,1,7,102,41939.5,scan1_102_p1_seed07
scan1,1,7,103,41220.0,scan1_103_p1_seed07
scan1,1,7,104,41306.5,scan1_104_p1_seed07
scan1,1,7,105,41849.5,scan1_105_p1_seed07
scan1,1,7,106,41645.0,scan1_106_p1_seed07
scan1,1,7,107,42112.5,scan1_107_p1_seed07
scan1,1,7,108,42305.0,scan1_108_p1_seed07
scan1,1,7,109,42077.5,scan1_109_p1_seed07
scan1,1,7,11,32470.0,scan1_11_p1_seed07
scan1,1,7,110,41777.5,scan1_110_p1_seed07
scan1,1,7,111,42396.0,scan1_111_p1_seed07
scan1,1,7,112,42375.5,scan1_112_p1_seed07
scan1,1,7,113,42489.5,scan1_113_p1_seed07
scan1,1,7,114,42645.5,scan1_114_p1_seed07
scan1,1,7,115,42655.5,scan1_115_p1_seed07
scan1,1,7,116,42578.0,scan1_116_p1_seed07
scan1,1,7,117,42885.0,scan1_117_p1_seed07
scan1,1,7,118,42818.5,scan1_118_p1_seed07
scan1,1,7,119,43230.0,scan1_119_p1_seed07
scan1,1,7,12,32465.0,scan1_12_p1_seed07
scan1,1,7,120,42741.0,scan1_120_p1_seed07
scan1,1,7,121,43052.5,scan1_121_p1_seed07
scan1,1,7,122,43062.0,scan1_122_p1_seed07
scan1,1,7,123,43329.5,scan1_123_p1_seed07
scan1,1,7,124,43215.0,scan1_124_p1_seed07
scan1,1,7,125,43192.5,scan1_125_p1_seed07
scan1,1,7,126,43141.0,scan1_126_p1_seed07
scan1,1,7,127,43542.5,scan1_127_p1_seed07
scan1,1,7,128,43406.5,scan1_128_p1_seed07
scan1,1,7,129,43825.0,scan1_129_p1_seed07
scan1,1,7,13,32702.5,scan1_13_p1_seed07
scan1,1,7,130,43718.0,scan1_130_p1_seed07
scan1,1,7,131,43532.0,scan1_131_p1_seed07
scan1,1,7,132,43349.5,scan1_132_p1_seed07
scan1,1,7,133,43814.5,scan1_133_p1_seed07
scan1,1,7,134,42792.0,scan1_134_p1_seed07
scan1,1,7,14,32724.5,scan1_14_p1_seed07
scan1,1,7,15,32832.5,scan1_15_p1_seed07
scan1,1,7,16,32867.0,scan1_16_p1_seed07
scan1,1,7,17,32927.0,scan1_17_p1_seed07
scan1,1,7,18,33057.5,scan1_18_p1_seed07
scan1,1,7,19,33313.5,scan1_19_p1_seed07
scan1,1,7,2,31518.5,scan1_2_p1_seed07
scan1,1,7,20,33151.0,scan1_20_p1_seed07
scan1,1,7,21,33181.5,scan1_21_p1_seed07
scan1,1,7,22,33184.5,scan1_22_p1_seed07
scan1,1,7,23,33370.0,scan1_23_p1_seed07
scan1,1,7,24,33246.0,scan1_24_p1_seed07
scan1,1,7,25,33213.5,scan1_25_p1_seed07
scan1,1,7,26,33308.5,scan1_26_p1_seed07
scan1,1,7,27,33499.5,scan1_27_p1_seed07
scan1,1,7,28,33420.0,scan1_28_p1_seed07
scan1,1,7,29,33502.0,scan1_29_p1_seed07
scan1,1,7,3,31594.0,scan1_3_p1_seed07
scan1,1,7,30,33610.0,scan1_30_p1_seed07
scan1,1,7,31,33664.0,scan1_31_p1_seed07
scan1,1,7,32,33791.0,scan1_32_p1_seed07
scan1,1,7,33,33833.0,scan1_33_p1_seed07
scan1,1,7,34,33656.0,scan1_34_p1_seed07
scan1,1,7,35,33817.5,scan1_35_p1_seed07
scan1,1,7,36,33786.5,scan1_36_p1_seed07
scan1,1,7,37,33802.5,scan1_37_p1_seed07
scan1,1,7,38,33828.5,scan1_38_p1_seed07
scan1,1,7,39,34074.5,scan1_39_p1_seed07
scan1,1,7,4,31679.0,scan1_4_p1_seed07
scan1,1,7,40,33833.5,scan1_40_p1_seed07
scan1,1,7,41,33979.5,scan1_41_p1_seed07
scan1,1,7,42,34036.0,scan1_42_p1_seed07
scan1,1,7,43,33795.5,scan1_43_p1_seed07
scan1,1,7,44,33979.5,scan1_44_p1_seed07
scan1,1,7,45,33941.0,scan1_45_p1_seed07
scan1,1,7,46,34202.0,scan1_46_p1_seed07
scan1,1,7,47,33999.0,scan1_47_p1_seed07
scan1,1,7,48,33990.5,scan1_48_p1_seed07
scan1,1,7,49,34154.0,scan1_49_p1_seed07
scan1,1,7,5,31831.0,scan1_5_p1_seed07
scan1,1,7,50,34094.0,scan1_50_p1_seed07
scan1,1,7,51,41352.0,scan1_51_p1_seed07
scan1,1,7,52,41309.5,scan1_52_p1_seed07
scan1,1,7,53,41414.0,scan1_53_p1_seed07
scan1,1,7,54,41450.5,scan1_54_p1_seed07
scan1,1,7,55,41428.5,scan1_55_p1_seed07
scan1,1,7,56,41486.5,scan1_56_p1_seed07
scan1,1,7,57,41476.0,scan1_57_p1_seed07
scan1,1,7,58,41432.5,scan1_58_p1_seed07
scan1,1,7,59,41488.5,scan1_59_p1_seed07
scan1,1,7,6,31857.5,scan1_6_p1_seed07
scan1,1,7,60,41431.5,scan1_60_p1_seed07
scan1,1,7,61,41536.5,scan1_61_p1_seed07
scan1,1,7,62,41507.0,scan1_62_p1_seed07
scan1,1,7,63,41430.5,scan1_63_p1_seed07
scan1,1,7,64,41543.0,scan1_64_p1_seed07
scan1,1,7,65,41607.0,scan1_65_p1_seed07
scan1,1,7,66,41700.0,scan1_66_p1_seed07
scan1,1,7,67,41727.5,scan1_67_p1_seed07
scan1,1,7,68,41692.5,scan1_68_p1_seed07
scan1,1,7,69,41656.0,scan1_69_p1_seed07
scan1,1,7,7,32026.5,scan1_7_p1_seed07
scan1,1,7,70,41541.5,scan1_70_p1_seed07
scan1,1,7,71,41476.0,scan1_71_p1_seed07
scan1,1,7,72,41530.5,scan1_72_p1_seed07
scan1,1,7,73,41563.0,scan1_73_p1_seed07
scan1,1,7,74,41659.0,scan1_74_p1_seed07
scan1,1,7,75,41749.0,scan1_75_p1_seed07
scan1,1,7,76,41802.0,scan1_76_p1_seed07
scan1,1,7,77,41644.5,scan1_77_p1_seed07
scan1,1,7,78,41795.5,scan1_78_p1_seed07
scan1,1,7,79,41719.0,scan1_79_p1_seed07
scan1,1,7,8,32387.0,scan1_8_p1_seed07
scan1,1,7,80,41758.5,scan1_80_p1_seed07
scan1,1,7,81,41721.5,scan1_81_p1_seed07
scan1,1,7,82,41793.0,scan1_82_p1_seed07
scan1,1,7,83,41701.5,scan1_83_p1_seed07
scan1,1,7,84,41601.0,scan1_84_p1_seed07
scan1,1,7,85,41751.0,scan1_85_p1_seed07
scan1,1,7,86,41686.5,scan1_86_p1_seed07
scan1,1,7,87,41755.5,scan1_87_p1_seed07
scan1,1,7,88,41870.5,scan1_88_p1_seed07
scan1,1,7,89,41899.5,scan1_89_p1_seed07
scan1,1,7,9,32437.5,scan1_9_p1_seed07
scan1,1,7,90,41760.5,scan1_90_p1_seed07
scan1,1,7,91,41817.0,scan1_91_p1_seed07
scan1,1,7,92,41854.5,scan1_92_p1_seed07
scan1,1,7,93,41912.5,scan1_93_p1_seed07
scan1,1,7,94,41795.0,scan1_94_p1_seed07
scan1,1,7,95,41965.0,scan1_95_p1_seed07
scan1,1,7,96,41957.5,scan1_96_p1_seed07
scan1,1,7,97,42036.0,scan1_97_p1_seed07
scan1,1,7,98,41996.5,scan1_98_p1_seed07
scan1,1,7,99,42027.0,scan1_99_p1_seed07
scan1,1,8,1,30909.0,scan1_1_p1_seed08
scan1,1,8,10,32614.0,scan1_10_p1_seed08
scan1,1,8,100,41700.5,scan1_100_p1_seed08
scan1,1,8,101,41452.0,scan1_101_p1_seed08
scan1,1,8,102,41778.0,scan1_102_p1_seed08
scan1,1,8,103,41445.5,scan1_103_p1_seed08
scan1,1,8,104,41390.0,scan1_104_p1_seed08
scan1,1,8,105,41545.5,scan1_105_p1_seed08
scan1,1,8,106,44751.5,scan1_106_p1_seed08
scan1,1,8,107,41027.5,scan1_107_p1_seed08
scan1,1,8,108,41645.0,scan1_108_p1_seed08
scan1,1,8,109,40588.0,scan1_109_p1_seed08
scan1,1,8,11,32792.5,scan1_11_p1_seed08
scan1,1,8,110,41531.0,scan1_110_p1_seed08
scan1,1,8,111,40900.0,scan1_111_p1_seed08
scan1,1,8,112,40725.0,scan1_112_p1_seed08
scan1,1,8,113,41297.0,scan1_113_p1_seed08
scan1,1,8,114,40249.5,scan1_114_p1_seed08
scan1,1,8,115,40788.0,scan1_115_p1_seed08
scan1,1,8,116,40924.5,scan1_116_p1_seed08
scan1,1,8,117,40329.5,scan1_117_p1_seed08
scan1,1,8,118,40171.0,scan1_118_p1_seed08
scan1,1,8,119,40201.5,scan1_119_p1_seed08
scan1,1,8,12,33044.5,scan1_12_p1_seed08
scan1,1,8,120,40178.0,scan1_120_p1_seed08
scan1,1,8,121,40218.0,scan1_121_p1_seed08
scan1,1,8,122,40442.0,scan1_122_p1_seed08
scan1,1,8,123,40970.0,scan1_123_p1_seed08
scan1,1,8,124,41272.5,scan1_124_p1_seed08
scan1,1,8,125,41101.0,scan1_125_p1_seed08
scan1,1,8,126,41120.0,scan1_126_p1_seed08
scan1,1,8,127,40053.0,scan1_127_p1_seed08
scan1,1,8,128,40940.0,scan1_128_p1_seed08
scan1,1,8,129,41139.5,scan1_129_p1_seed08
scan1,1,8,13,33346.0,scan1_13_p1_seed08
scan1,1,8,130,41027.5,scan1_130_p1_seed08
scan1,1,8,131,41270.5,scan1_131_p1_seed08
scan1,1,8,132,40984.5,scan1_132_p1_seed08
scan1,1,8,133,40901.0,scan1_133_p1_seed08
scan1,1,8,134,41222.0,scan1_134_p1_seed08
scan1,1,8,14,33196.5,scan1_14_p1_seed08
scan1,1,8,15,33402.5,scan1_15_p1_seed08
scan1,1,8,16,33144.5,scan1_16_p1_seed08
scan1,1,8,17,33424.0,scan1_17_p1_seed08
scan1,1,8,18,33439.5,scan1_18_p1_seed08
scan1,1,8,19,33446.0,scan1_19_p1_seed08
scan1,1,8,2,31317.5,scan1_2_p1_seed08
scan1,1,8,20,33359.5,scan1_20_p1_seed08
scan1,1,8,21,33711.5,scan1_21_p1_seed08
scan1,1,8,22,33387.0,scan1_22_p1_seed08
scan1,1,8,23,33579.0,scan1_23_p1_seed08
scan1,1,8,24,33904.5,scan1_24_p1_seed08
scan1,1,8,25,33915.5,scan1_25_p1_seed08
scan1,1,8,26,33760.5,scan1_26_p1_seed08
scan1,1,8,27,34116.0,scan1_27_p1_seed08
scan1,1,8,28,33771.5,scan1_28_p1_seed08
scan1,1,8,29,34166.5,scan1_29_p1_seed08
scan1,1,8,3,31503.5,scan1_3_p1_seed08
scan1,1,8,30,33903.0,scan1_30_p1_seed08
scan1,1,8,31,34130.0,scan1_31_p1_seed08
